planner,safety,seed,ep,max_vel,eps,reached,collided,min_clr,time_s,max_z,n_hold,dynamics
septic,on,12,2,2.0,0.05,False,0,2.245,16.5,387.98,0,0
septic,on,12,3,2.0,0.05,False,0,2.008,16.5,387.46,0,0
septic,on,12,4,2.0,0.05,False,0,1.336,15.0,205.08,0,0
septic,on,12,5,2.0,0.05,False,0,1.995,16.5,387.98,0,0
septic,on,13,0,2.0,0.05,False,0,2.534,17.4,67.76,0,0
septic,on,13,1,2.0,0.05,False,0,2.234,16.5,387.98,0,0
septic,on,13,2,2.0,0.05,False,0,1.914,15.6,502.75,0,0
septic,on,13,3,2.0,0.05,False,0,2.245,16.5,387.98,0,0
septic,on,13,4,2.0,0.05,False,0,1.998,16.5,387.46,0,0
septic,on,13,5,2.0,0.05,False,0,2.009,16.5,385.19,0,0
septic,on,14,0,2.0,0.05,False,0,2.245,16.5,387.98,0,0
septic,on,14,1,2.0,0.05,True,0,1.437,6.9,1.5,0,0
septic,on,14,2,2.0,0.05,False,0,1.591,24.9,156.65,0,0
septic,on,14,3,2.0,0.05,False,0,2.263,16.5,387.98,0,0
septic,on,14,4,2.0,0.05,False,0,2.243,16.5,387.98,0,0
septic,on,14,5,2.0,0.05,True,0,1.437,6.9,1.5,0,0
septic,on,15,0,2.0,0.05,False,0,2.245,16.5,387.98,0,0
septic,on,15,1,2.0,0.05,False,0,2.245,16.5,387.98,0,0
septic,on,15,2,2.0,0.05,True,0,1.515,6.9,1.5,0,0
septic,on,15,3,2.0,0.05,False,0,1.699,16.5,385.19,0,0
septic,on,15,4,2.0,0.05,True,0,1.338,9.9,101.17,0,0
septic,on,15,5,2.0,0.05,False,0,1.8,16.5,385.19,0,0
septic,on,16,0,2.0,0.05,False,0,2.245,16.5,387.98,0,0
septic,on,16,1,2.0,0.05,False,0,1.612,15.9,478.32,0,0
septic,on,16,2,2.0,0.05,False,0,2.245,16.5,387.98,0,0
septic,on,16,3,2.0,0.05,False,0,2.245,16.5,387.98,0,0
septic,on,16,4,2.0,0.05,False,0,2.105,16.5,387.98,0,0
septic,on,16,5,2.0,0.05,False,0,2.207,16.5,387.98,0,0
septic,on,17,0,2.0,0.05,False,0,2.245,16.5,387.98,0,0
septic,on,17,1,2.0,0.05,False,0,2.067,16.5,387.98,0,0
septic,on,17,2,2.0,0.05,False,0,2.075,16.5,387.98,0,0
septic,on,17,3,2.0,0.05,False,0,2.242,16.5,387.98,0,0
septic,on,17,4,2.0,0.05,True,0,1.061,8.7,85.11,0,0
septic,on,17,5,2.0,0.05,False,0,2.213,16.5,387.98,0,0
septic,on,18,0,2.0,0.05,False,0,2.245,16.5,387.98,0,0
septic,on,18,1,2.0,0.05,True,0,1.195,8.7,85.11,0,0
septic,on,18,2,2.0,0.05,True,0,0.895,8.7,85.11,0,0
septic,on,18,3,2.0,0.05,False,0,2.245,16.5,387.98,0,0
septic,on,18,4,2.0,0.05,False,0,2.245,16.5,387.98,0,0
septic,on,18,5,2.0,0.05,False,0,2.245,16.5,387.98,0,0
septic,on,19,0,2.0,0.05,False,0,4.629,15.3,518.69,0,0
septic,on,19,1,2.0,0.05,False,0,3.282,17.1,209.28,0,0
septic,on,19,2,2.0,0.05,False,0,2.216,16.5,387.98,0,0
septic,on,19,3,2.0,0.05,False,0,2.244,16.5,387.98,0,0
septic,on,19,4,2.0,0.05,False,0,1.6,16.5,387.46,0,0
septic,on,19,5,2.0,0.05,False,0,1.844,16.5,387.98,0,0
septic,on,0,0,3.0,0.05,True,0,3.364,10.8,8.25,0,0
septic,on,0,1,3.0,0.05,False,0,1.311,14.7,269.5,0,0
septic,on,0,2,3.0,0.05,True,0,3.045,10.8,8.25,0,0
septic,on,0,3,3.0,0.05,True,0,2.371,10.8,8.25,0,0
septic,on,0,4,3.0,0.05,True,0,1.184,10.8,8.25,0,0
septic,on,0,5,3.0,0.05,True,0,2.537,10.8,8.25,0,0
septic,on,1,0,3.0,0.05,True,0,1.105,10.8,8.25,0,0
septic,on,1,1,3.0,0.05,True,0,0.083,10.8,8.25,0,0
septic,on,1,2,3.0,0.05,True,0,3.339,10.8,8.25,0,0
septic,on,1,3,3.0,0.05,True,0,0.351,10.8,8.25,0,0
septic,on,1,4,3.0,0.05,True,0,0.883,10.8,8.25,0,0
septic,on,1,5,3.0,0.05,True,0,3.59,10.8,8.25,0,0
septic,on,2,0,3.0,0.05,True,0,0.602,10.8,8.25,0,0
septic,on,2,1,3.0,0.05,True,0,2.645,10.8,8.25,0,0
septic,on,2,2,3.0,0.05,True,0,1.479,7.2,3.16,0,0
septic,on,2,3,3.0,0.05,True,0,3.868,19.5,9.09,0,0
septic,on,2,4,3.0,0.05,True,0,3.338,10.8,8.25,0,0
septic,on,2,5,3.0,0.05,True,0,1.446,4.5,1.5,0,0
septic,on,3,0,3.0,0.05,True,0,3.252,10.8,8.25,0,0
septic,on,3,1,3.0,0.05,False,0,1.603,23.1,37.84,0,0
septic,on,3,2,3.0,0.05,True,0,3.339,10.8,8.25,0,0
septic,on,3,3,3.0,0.05,True,0,2.606,10.8,8.25,0,0
septic,on,3,4,3.0,0.05,True,0,0.982,10.8,8.25,0,0
septic,on,3,5,3.0,0.05,True,0,3.083,10.8,8.25,0,0
septic,on,4,0,3.0,0.05,True,0,1.829,10.8,8.25,0,0
septic,on,4,1,3.0,0.05,True,0,1.352,10.8,8.25,0,0
septic,on,4,2,3.0,0.05,True,0,3.339,10.8,8.25,0,0
septic,on,4,3,3.0,0.05,True,0,1.509,10.8,8.25,0,0
septic,on,4,4,3.0,0.05,True,0,0.734,10.8,8.25,0,0
septic,on,4,5,3.0,0.05,True,0,0.871,10.8,8.25,0,0
septic,on,5,0,3.0,0.05,True,0,0.552,14.1,8.25,0,0
septic,on,5,1,3.0,0.05,True,0,3.043,10.8,8.25,0,0
septic,on,5,2,3.0,0.05,True,0,1.337,10.8,8.25,0,0
septic,on,5,3,3.0,0.05,True,0,1.237,4.5,1.5,0,0
septic,on,5,4,3.0,0.05,True,0,3.339,10.8,8.25,0,0
septic,on,5,5,3.0,0.05,False,0,1.478,24.6,522.75,0,0
septic,on,6,0,3.0,0.05,True,0,3.339,10.8,8.25,0,0
septic,on,6,1,3.0,0.05,True,0,0.442,10.8,8.25,0,0
septic,on,6,2,3.0,0.05,True,0,2.747,10.8,8.25,0,0
septic,on,6,3,3.0,0.05,True,0,0.278,10.8,8.25,0,0
septic,on,6,4,3.0,0.05,True,0,3.339,10.8,8.25,0,0
septic,on,6,5,3.0,0.05,True,0,3.339,10.8,8.25,0,0
septic,on,7,0,3.0,0.05,True,0,0.979,18.3,8.25,0,0
septic,on,7,1,3.0,0.05,True,0,1.288,11.1,8.25,0,0
septic,on,7,2,3.0,0.05,True,0,0.345,10.8,8.25,0,0
septic,on,7,3,3.0,0.05,True,0,1.528,11.1,8.25,0,0
septic,on,7,4,3.0,0.05,True,0,1.507,10.8,8.25,0,0
septic,on,7,5,3.0,0.05,True,0,2.968,10.8,8.25,0,0
septic,on,8,0,3.0,0.05,True,0,1.055,10.8,8.25,0,0
septic,on,8,1,3.0,0.05,True,0,1.413,10.8,10.11,0,0
septic,on,8,2,3.0,0.05,True,0,0.965,10.8,8.25,0,0
septic,on,8,3,3.0,0.05,True,0,0.351,10.8,8.25,0,0
septic,on,8,4,3.0,0.05,False,0,1.391,14.7,269.5,0,0
septic,on,8,5,3.0,0.05,True,0,3.339,10.8,8.25,0,0
septic,on,9,0,3.0,0.05,True,0,3.339,10.8,8.25,0,0
septic,on,9,1,3.0,0.05,True,0,4.781,7.5,8.21,0,0
septic,on,9,2,3.0,0.05,True,0,0.577,10.8,8.25,0,0
septic,on,9,3,3.0,0.05,True,0,0.743,14.7,9.11,0,0
septic,on,9,4,3.0,0.05,True,0,0.759,11.1,8.25,0,0
septic,on,9,5,3.0,0.05,False,0,1.607,14.7,269.6,0,0
septic,on,10,0,3.0,0.05,False,0,2.36,23.1,36.83,0,0
septic,on,10,1,3.0,0.05,True,0,3.339,10.8,8.25,0,0
septic,on,10,2,3.0,0.05,True,0,3.355,10.8,8.25,0,0
